ID1,Business Process 1,ID2,Business Process 2,Obligation
807,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1807,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
808,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1808,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
809,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1809,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
810,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1810,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
811,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1811,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
812,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1812,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
813,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1813,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
814,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1814,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
815,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1815,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
816,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1816,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
817,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1817,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
818,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1818,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
819,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1819,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
820,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1820,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
821,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1821,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
822,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1822,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
823,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1823,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
824,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1824,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
825,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1825,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
826,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1826,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
827,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1827,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
828,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1828,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
829,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1829,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
830,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1830,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
831,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1831,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
832,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1832,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
833,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1833,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
834,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1834,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
835,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1835,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
836,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1836,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
837,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1837,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
838,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1838,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
839,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1839,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
840,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1840,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
841,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1841,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
842,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1842,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
843,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1843,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
844,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1844,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
845,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1845,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
846,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1846,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
847,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1847,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
848,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1848,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
849,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1849,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
850,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1850,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
851,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1851,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
852,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1852,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
853,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1853,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
854,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1854,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
855,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1855,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
856,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1856,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
857,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1857,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
858,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1858,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
859,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1859,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
860,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1860,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
861,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1861,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
862,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1862,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
863,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1863,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
864,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1864,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
865,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1865,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
866,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1866,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
867,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1867,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
868,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1868,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
869,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1869,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
870,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1870,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
871,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1871,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
872,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1872,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
873,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1873,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
874,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1874,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
875,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1875,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
876,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1876,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
877,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]",1877,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
878,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1878,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
879,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]",1879,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
880,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1880,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
881,"[['order', 'is', 'placed'], ['items', 'are', 'shipped'], ['bill', 'is', 'sent'], ['payment', 'is', 'processed']]",1881,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'work', 'is', 'started', 'after', 'contract', 'is', 'signed']""]"
882,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1882,"[['contract', 'is', 'signed'], ['work', 'is', 'started'], ['work', 'is', 'completed'], ['payment', 'is', 'received']]","[""['ensure', 'payment', 'is', 'made', 'after', 'goods', 'are', 'delivered']""]"
883,"[['proposal', 'is', 'submitted'], ['proposal', 'is', 'accepted'], ['work', 'is', 'initiated'], ['work', 'is', 'delivered'], ['payment', 'is', 'done']]",1883,"[['purchase', 'order', 'is', 'issued'], ['goods', 'are', 'delivered'], ['invoice', 'is', 'received'], ['payment', 'is', 'made']]","[""['ensure', 'payment', 'is', 'done', 'after', 'work', 'is', 'delivered']""]"
